,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
13914,Dealer,0,0,2,1120.018863,1,1,other,19.216097,72.821721,95.0
13915,Owner,0,0,2,1100.151745,1,1,other,28.8253,78.6746,29.0
13916,Dealer,0,0,3,1314.789688,1,1,other,13.086769,80.191135,96.9
13917,Owner,0,0,3,1199.040767,1,1,other,23.257896,77.473033,65.0
13918,Dealer,0,0,1,650.0084417,1,1,other,24.6902,78.416,77.0
13919,Owner,0,0,2,1168.809484,1,1,other,15.535439000000002,73.764454,70.0
13920,Dealer,0,0,3,1562.194884,1,1,other,30.708083,76.743439,160.0
13921,Dealer,0,1,3,1771.336554,1,1,other,28.396092,76.972169,110.0
13922,Dealer,0,0,1,550.0550055,1,1,other,19.0168,73.09646,35.0
13923,Owner,0,0,2,615.14802,1,1,other,22.34,77.09,16.0
13924,Owner,0,0,3,1129.943503,1,1,other,26.848159000000006,80.94995,70.0
13925,Owner,0,0,3,2153.030805,1,1,other,23.22,72.68,65.0
13926,Dealer,0,0,1,670.09506,1,1,other,18.964489,73.019574,43.0
13927,Dealer,0,0,3,2354.452055,1,1,other,12.96991,77.59796,220.0
13928,Owner,0,0,3,1400.180668,1,1,other,9.930471,76.271273,62.0
13929,Dealer,0,0,2,2000.0,1,1,other,30.673383,76.733924,63.0
13930,Owner,0,0,3,1430.030644,1,1,other,24.545961,73.701494,42.0
13931,Dealer,0,0,3,1420.238397,1,1,other,22.312063,72.674296,56.0
13932,Dealer,0,0,2,1003.667889,1,1,other,23.417502,85.35099100000002,30.1
13933,Owner,0,0,2,850.0137099,1,1,other,20.249074,85.85355,62.0
13934,Dealer,0,1,1,750.0,1,1,other,37.540131,127.06838700000002,90.0
13935,Dealer,0,0,2,1200.0,1,1,other,24.69028,78.41889,60.0
13936,Owner,0,0,3,1850.317592,1,1,other,29.22,79.52,67.0
13937,Owner,0,0,1,322.9278794,1,1,other,26.462204,80.239088,9.0
13938,Dealer,0,0,4,1707.544241,1,1,other,22.58444,88.26639,110.0
13939,Owner,1,1,3,1950.118033,0,1,other,28.535689,77.35967099999998,190.0
13940,Owner,0,0,2,1199.637845,1,1,other,19.974047,79.31779499999998,26.5
13941,Owner,0,0,2,960.2194787,1,1,other,12.874232,77.505488,35.0
13942,Dealer,0,0,1,625.0,1,1,other,30.7198,76.7654,50.0
13943,Owner,0,0,3,1998.060136,1,1,other,11.025336,76.98918499999998,61.8
13944,Dealer,0,0,2,1000.0,1,1,other,19.030318,73.070892,90.0
13945,Dealer,0,0,2,933.3582229,1,1,other,19.072166,72.986798,100.0
13946,Dealer,1,1,3,1354.81118,0,1,other,28.493232,77.434566,63.5
13947,Owner,0,0,2,850.1594049,1,1,other,22.54111,88.33778000000002,24.0
13948,Builder,0,0,2,819.2,1,0,other,13.077741,80.16490300000002,51.2
13949,Owner,0,0,3,1350.135014,1,1,other,22.360655,73.168216,45.0
13950,Owner,0,0,2,758.8774341,1,1,other,12.9974,80.0966,26.5
13951,Dealer,0,0,1,750.0394758,1,1,other,24.69028,78.41889,95.0
13952,Owner,0,0,3,1549.780839,1,1,other,12.994454,77.624945,99.0
13953,Dealer,0,0,2,863.7816359999998,1,1,other,19.035407,73.065449,100.0
13954,Builder,1,1,2,1147.869674,0,0,other,21.168911,79.030928,45.8
13955,Dealer,0,0,2,1215.032495,1,1,other,28.5822,77.3293,86.0
13956,Owner,0,0,2,1200.14771,1,1,other,12.96991,77.59796,65.0
13957,Dealer,0,0,2,865.2246256000002,1,1,other,21.0,77.0,26.0
13958,Dealer,0,0,2,1000.0,1,1,other,19.076466,72.999804,100.0
13959,Owner,0,0,2,900.2770082999998,1,1,other,22.310853,73.24616800000003,26.0
13960,Owner,1,0,3,1860.0,0,1,other,12.978,77.5783,93.0
13961,Dealer,1,1,4,3197.1864760000008,0,1,other,12.9437,77.5702,400.0
13962,Owner,0,0,2,797.8060333999998,1,1,other,13.08389,80.27,32.0
13963,Dealer,0,0,3,1500.0,1,1,other,13.116079999999998,78.13698000000002,84.0
13964,Owner,0,0,2,822.8195283,1,1,other,13.33222,74.74611,30.0
13965,Owner,0,0,2,969.8465879,1,1,other,21.15389,79.08306,55.0
13966,Owner,0,0,3,960.1181684,1,1,other,12.96991,77.59796,39.0
13967,Owner,0,0,2,894.0252944,1,1,other,12.9182,80.0824,41.0
13968,Dealer,0,0,3,1400.200602,1,1,other,12.96991,77.59796,69.8
13969,Dealer,0,0,2,1086.281813,1,1,other,28.3967,77.32330999999998,140.0
13970,Dealer,1,1,1,550.0292569000002,0,1,other,18.96667,72.83333,47.0
13971,Owner,0,0,2,1100.0,1,1,other,20.788326,78.612245,22.0
13972,Dealer,0,0,4,1797.316384,1,1,other,27.88,78.08,50.9
13973,Owner,0,0,2,888.0994671,1,1,other,29.948561,77.546486,25.0
13974,Dealer,0,0,3,1800.180018,1,1,other,26.459137,79.506922,160.0
13975,Owner,0,0,2,1228.165939,1,1,other,21.372623,73.254962,45.0
13976,Dealer,0,1,4,2376.923077,1,0,other,21.241333,81.56801,61.8
13977,Owner,0,0,3,1506.740682,1,1,other,20.27801,72.84170999999998,19.0
13978,Dealer,0,0,3,1279.978442,1,1,other,12.9879,77.5789,95.0
13979,Owner,0,0,2,731.5288954,1,1,other,20.904426,77.772356,30.0
13980,Dealer,1,1,2,989.8843931,0,1,other,18.973908,73.02510600000002,68.5
13981,Owner,0,0,1,565.0818393999998,1,1,other,23.176228,75.78357,14.5
13982,Owner,0,1,2,766.1204512,1,1,other,28.578498,77.397634,36.0
13983,Owner,0,0,3,1240.03543,1,1,other,16.963245,82.252901,42.0
13984,Owner,1,0,3,1489.018489,0,1,other,9.966018,76.318152,120.0
13985,Owner,0,0,3,1658.163265,1,1,other,18.45466,73.871891,130.0
13986,Owner,0,0,3,1340.123291,1,1,other,21.6881,72.2763,50.0
13987,Owner,0,0,2,950.1689189,1,1,other,19.989899,79.305594,45.0
13988,Dealer,0,0,2,949.754902,1,1,other,10.794455,79.151794,15.5
13989,Owner,0,0,1,750.085237,1,1,other,21.246728,75.28509,22.0
13990,Owner,0,0,1,650.2242152000001,1,1,other,20.384847,72.93054599999998,14.5
13991,Owner,0,0,1,825.3012047999998,1,1,other,20.366670000000006,72.9,13.7
13992,Owner,0,0,2,600.0461574,1,1,other,22.604543,88.444857,26.0
13993,Dealer,1,1,1,543.078056,0,1,other,19.163982,73.23688299999998,29.5
13994,Dealer,0,1,2,1166.105209,1,1,other,15.952363,75.297662,45.0
13995,Dealer,0,0,1,680.0518135,1,1,other,24.69028,78.41889,42.0
13996,Owner,0,1,2,1600.0,1,1,other,23.16667,79.93333,72.0
13997,Dealer,0,1,2,1135.040745,1,1,other,20.029201,73.787918,78.0
13998,Owner,0,0,2,950.269243,1,1,other,12.72,77.82,30.0
13999,Owner,0,0,2,1125.0,1,1,other,22.679876,75.850531,27.0
14000,Dealer,0,1,3,1700.1020059999996,1,1,other,24.69028,78.41889,100.0
14001,Dealer,1,0,1,694.6198535,0,1,other,30.33503,78.05482099999998,27.5
14002,Dealer,0,0,2,1225.004504,1,1,other,12.88419,74.85526,68.0
14003,Dealer,0,1,5,3311.258278,1,0,other,28.406685,77.105253,410.0
14004,Dealer,1,0,2,1064.145347,0,1,other,17.5917,78.5822,28.7
14005,Dealer,0,0,3,1299.212598,1,1,other,8.78333,78.13333,49.5
14006,Owner,0,0,1,378.0241935,1,1,other,28.65998,77.37027900000002,30.0
14007,Owner,0,0,2,950.1187648,1,1,other,10.0243,76.3053,28.0
14008,Owner,0,0,3,2400.0,1,1,other,21.250659,81.659113,60.0
14009,Owner,0,0,2,850.1594049,1,1,other,17.45,78.5,32.0
14010,Dealer,1,0,2,1070.205479,0,1,other,21.15,81.7,25.0
14011,Dealer,0,0,2,1050.530518,1,1,other,19.061701,73.080488,100.0
14012,Dealer,0,0,3,1552.393273,1,1,other,9.930471,76.271273,120.0
14013,Owner,0,0,3,1965.246173,1,1,other,13.1195,77.5837,95.0
14014,Owner,0,0,3,1320.132013,1,1,other,18.476532,73.820689,52.0
14015,Dealer,0,0,3,1337.086559,1,1,other,30.719387,76.801688,95.0
14016,Owner,0,0,3,2010.050251,1,1,other,12.881909,77.54503299999998,140.0
14017,Dealer,0,0,4,2191.780822,1,1,other,12.991537,77.566125,120.0
14018,Owner,1,0,2,965.3199857,0,1,other,30.976411,76.518977,27.0
14019,Owner,0,0,2,1260.104612,1,1,other,12.883959,77.683376,53.0
14020,Dealer,0,1,2,2408.477842,1,0,other,28.525772,77.013644,150.0
14021,Dealer,0,1,3,1483.86299,1,1,other,12.96991,77.59796,120.0
14022,Owner,0,0,2,936.0156468,1,1,other,12.984808,80.260671,67.0
14023,Dealer,0,0,1,600.0600059999998,1,1,other,13.035866,80.135164,40.0
14024,Owner,1,0,2,650.1677852000001,0,1,other,26.908137,81.03398100000003,15.5
14025,Owner,0,1,4,2190.100745,1,1,other,28.469063,77.308984,100.0
14026,Owner,0,0,3,1314.444282,1,1,other,28.44,77.1021,180.0
14027,Dealer,1,1,3,1328.552557,0,0,other,13.062455,80.156453,70.4
14028,Dealer,0,0,3,1480.019734,1,1,other,13.0189,77.5963,90.0
14029,Dealer,0,0,2,800.1488649,1,1,other,22.713838,75.901829,21.5
14030,Owner,0,0,2,687.1678056,1,1,other,22.299402,70.776494,36.2
14031,Owner,0,0,1,500.0,1,1,other,31.10333,77.17222,25.0
14032,Owner,0,0,2,1000.0,1,1,other,28.678014,77.38296,39.9
14033,Dealer,0,0,2,1291.382954,1,1,other,18.555904,73.807138,110.0
14034,Owner,0,0,3,1625.1354279999996,1,1,other,13.0189,77.5963,90.0
14035,Dealer,0,0,2,1350.186728,1,1,other,30.68582,76.724733,47.0
14036,Dealer,0,0,2,902.0260894,1,1,other,30.760351,76.7889,65.0
14037,Dealer,0,0,2,1230.091933,1,1,other,19.0168,73.09646,95.0
14038,Owner,0,0,2,1429.7497939999996,1,1,other,24.596041,73.69787,52.0
14039,Dealer,0,0,3,2475.375842000001,1,1,other,26.809242,75.741434,95.5
14040,Dealer,0,0,2,800.0,1,1,other,28.57,77.32,60.0
14041,Dealer,0,0,3,1650.165017,1,1,other,18.496129,73.892902,90.0
14042,Dealer,0,0,2,1177.226027,1,1,other,12.884548,77.861952,55.0
14043,Dealer,0,1,3,1752.683732,1,1,other,13.118911,77.621325,84.9
14044,Owner,0,0,3,1268.157713,1,1,other,25.58,85.05,55.0
14045,Owner,0,0,2,775.1937984,1,1,other,15.86667,74.5,23.0
14046,Owner,0,0,2,1000.0,1,1,other,10.378781,77.65434300000003,44.0
14047,Dealer,0,0,2,912.0620202,1,1,other,19.216097,72.821721,120.0
14048,Dealer,0,0,1,660.0660066,1,1,other,19.038205,73.06612,52.0
14049,Dealer,0,0,2,612.9303107000002,1,1,other,25.58,85.05,21.9
14050,Owner,0,0,2,800.0,1,1,other,28.32,77.289381,22.0
14051,Dealer,1,0,3,1349.948079,0,1,other,26.507928000000003,80.296745,65.0
14052,Owner,0,0,3,1900.337838,1,1,other,10.763883,76.66673399999998,90.0
14053,Owner,0,0,2,850.1335924000001,1,1,other,29.892311,78.000723,35.0
14054,Owner,0,0,2,800.0,1,1,other,23.16164,79.92920500000002,40.0
14055,Owner,0,0,1,1199.760048,1,1,other,30.299221000000006,76.569576,40.0
14056,Owner,0,0,2,825.0825083,1,1,other,28.494181,77.290609,40.0
14057,Builder,1,1,1,380.798523,0,0,other,24.69028,78.41889,16.5
14058,Dealer,1,1,2,823.5998802,0,0,other,12.8854,80.02199999999998,27.5
14059,Builder,0,0,3,1463.829787,1,0,other,13.331615,74.793412,34.4
14060,Dealer,0,0,3,1661.291899,1,1,other,22.533468,88.346214,170.0
14061,Dealer,0,0,3,1800.161812,1,1,other,21.09622,79.065033,89.0
14062,Owner,0,0,2,1200.120012,1,1,other,21.372623,73.254962,40.0
14063,Dealer,0,0,2,963.6363636,1,1,other,12.89911,80.169,42.4
14064,Dealer,1,0,2,1191.913096,0,0,other,28.376683,77.047179,79.0
14065,Dealer,1,0,2,1006.567894,0,1,other,12.982389,80.22318299999998,65.9
14066,Dealer,0,0,2,1374.061938,1,1,other,18.52361,73.84778,130.0
14067,Owner,0,0,1,665.0430872999998,1,1,other,13.008071,77.65129499999998,35.5
14068,Dealer,0,0,3,1895.043732,1,1,other,28.397468,76.945489,130.0
14069,Owner,0,0,3,1500.115393,1,1,other,13.09,80.27,65.0
14070,Dealer,1,1,3,1150.131694,0,1,other,28.409485,76.90923599999998,26.2
14071,Owner,1,0,1,349.9562555,0,1,other,27.674191,76.69518599999998,12.0
14072,Owner,0,0,2,750.30012,1,1,other,21.52,70.47,12.5
14073,Owner,0,0,3,1750.036459,1,1,other,13.033421,77.603954,120.0
14074,Dealer,1,1,2,609.127363,0,0,other,13.071197,80.170051,31.9
14075,Dealer,1,1,2,94509.45095,0,0,other,18.5438,73.9438,9450.0
14076,Dealer,1,1,2,1198.039216,0,0,other,28.376683,77.047179,61.1
14077,Owner,0,0,2,968.6168152,1,1,other,19.200163,73.20969000000002,25.0
14078,Owner,0,0,3,950.1871581,1,1,other,22.498882,88.31755600000002,33.0
14079,Owner,0,0,2,1127.395716,1,1,other,22.485666,70.058918,30.0
14080,Owner,0,0,2,1070.016283,1,1,other,12.96991,77.59796,46.0
14081,Owner,0,0,2,1099.807534,1,1,other,17.45,78.5,40.0
14082,Owner,0,0,3,1374.885426,1,1,other,23.928951,86.523706,30.0
14083,Dealer,0,0,2,1070.090958,1,1,other,12.905368,77.580403,60.0
14084,Owner,0,0,2,775.1937984,1,1,other,10.794455,79.151794,13.0
14085,Owner,0,0,2,900.1956947000001,1,1,other,21.765,72.13694,23.0
14086,Dealer,0,1,3,1904.535174,1,1,other,18.568231,73.83652,160.0
14087,Owner,0,0,2,1000.0,1,1,other,13.112592,77.43476700000002,62.0
14088,Owner,0,0,2,1200.120012,1,1,other,21.148696,79.16328399999998,40.0
14089,Owner,0,0,1,350.05834310000006,1,1,other,19.848361,75.30646899999998,12.0
14090,Dealer,0,0,2,1061.041069,1,1,other,18.973908,73.02510600000002,85.0
14091,Owner,0,0,4,5000.0,1,1,other,18.980816,75.755636,550.0
14092,Owner,0,0,2,1210.0,1,1,other,9.923334,78.14868,72.6
14093,Owner,0,0,2,1010.10101,1,1,other,26.474702,74.595478,26.0
14094,Owner,0,0,2,1189.591078,1,1,other,17.009386,82.255525,32.0
14095,Owner,0,0,1,570.0532049999998,1,1,other,19.674665,72.769361,22.5
14096,Dealer,1,1,3,908.0,0,0,other,20.742166,80.104602,90.8
14097,Owner,0,1,2,915.2086137,1,1,other,29.96667,78.16667,34.0
14098,Dealer,0,0,2,1195.121951,1,1,other,28.66667,77.41667,49.0
14099,Dealer,1,0,1,376.2525997,0,1,other,19.811319,72.76894,19.9
14100,Dealer,0,0,1,524.9895002000002,1,1,other,24.69028,78.41889,25.0
14101,Dealer,0,0,1,750.0707614,1,1,other,19.049989,73.077321,53.0
14102,Owner,0,0,1,645.0351837000002,1,1,other,17.633868,75.916674,16.5
14103,Builder,0,0,3,1314.285714,1,0,other,13.0631,80.1719,73.6
14104,Owner,0,0,3,1735.3077280000002,1,1,other,22.830053,86.158521,75.0
14105,Builder,0,0,2,1763.357028,1,0,other,15.488915,73.910061,76.9
14106,Dealer,0,1,2,877.7598277000002,1,1,other,24.69028,78.41889,32.6
14107,Dealer,0,0,3,1877.035051,1,1,other,28.392686,76.959391,98.0
14108,Dealer,0,0,3,1395.11709,1,1,other,18.96667,72.83333,140.0
14109,Dealer,0,0,3,1101.152369,1,1,other,22.69995,88.390833,43.0
14110,Owner,0,0,3,1235.0035289999996,1,1,other,13.035866,80.135164,70.0
14111,Dealer,0,0,3,1790.243175,1,1,other,30.382066,78.123734,120.0
14112,Dealer,0,1,2,1068.12557,1,1,other,12.96991,77.59796,82.0
14113,Dealer,1,0,3,1995.305164,0,1,other,20.26444,85.82806,170.0
14114,Owner,0,0,2,1200.0,1,1,other,20.333452,85.825738,72.0
14115,Dealer,0,1,2,1234.290844,1,1,other,12.924893,77.700727,110.0
14116,Dealer,0,0,2,1033.057851,1,1,other,19.049989,73.077321,95.0
14117,Owner,0,0,1,550.1222494,1,1,other,25.180011,75.887227,18.0
14118,Dealer,0,1,3,1160.862355,1,0,other,26.606357,80.114695,42.0
14119,Owner,0,0,1,375.0721293,1,1,other,12.872092,79.974048,13.0
14120,Owner,0,0,2,1084.860174,1,1,other,21.106063,79.00644100000002,45.0
14121,Dealer,1,0,3,1308.695652,0,1,other,26.134947,91.797708,60.2
14122,Owner,0,1,2,1100.0,1,1,other,28.678014,77.38296,55.0
14123,Dealer,1,1,3,1267.114094,0,1,other,25.3945,81.8615,47.2
14124,Owner,1,0,2,1049.943246,0,0,other,9.595891,76.528033,37.0
14125,Owner,0,0,1,664.9427410000002,1,1,other,24.58333,73.68333,18.0
14126,Builder,1,0,2,720.0,0,0,other,26.724219,88.326357,18.0
14127,Dealer,0,0,4,3101.402373,1,1,other,22.503995,75.718259,57.5
14128,Dealer,0,0,2,984.0098401,1,1,other,18.96,72.82,120.0
14129,Dealer,0,0,3,1350.135014,1,1,other,26.584047,74.864988,60.0
14130,Dealer,1,1,2,1055.011304,0,1,other,19.019169,73.01408599999998,140.0
14131,Dealer,0,0,2,1179.245283,1,1,other,23.126218,72.628827,30.0
14132,Owner,0,0,1,596.0022006,1,1,other,18.812583,73.569627,32.5
14133,Owner,0,0,3,1517.869463,1,1,other,18.450979,79.137811,110.0
14134,Owner,0,0,2,1050.0718470000004,1,1,other,13.09,80.27,95.0
14135,Owner,0,0,2,804.7437526000001,1,0,other,12.959238,77.649208,19.0
14136,Owner,0,0,1,666.0706303,1,1,other,21.184449,78.957708,14.9
14137,Owner,1,1,3,1725.312145,0,1,other,16.535675,80.58343599999998,76.0
14138,Dealer,0,0,3,1350.074254,1,1,other,30.739119,76.76778399999998,100.0
14139,Dealer,0,1,2,1100.203114,1,1,other,26.86056,80.91583,32.5
14140,Dealer,0,0,1,650.0365646,1,1,other,19.002644,72.841275,80.0
14141,Dealer,0,0,2,778.125,1,1,other,22.680731,88.442807,24.9
14142,Dealer,0,0,2,1158.460902,1,1,other,30.723966,76.766104,140.0
14143,Owner,0,0,3,1850.13876,1,1,other,22.706116,73.11498,40.0
14144,Owner,0,0,2,1142.857143,1,1,other,18.590034,73.821076,100.0
14145,Owner,0,0,2,904.2102289,1,1,other,15.479294,73.89546,32.0
14146,Dealer,0,0,2,705.0765512,1,1,other,22.459169,88.36450500000002,17.5
14147,Owner,0,0,3,1983.20112,1,1,other,17.776084,83.366665,85.0
14148,Owner,1,0,3,1920.062696,0,1,other,9.594191,76.52426899999998,98.0
14149,Owner,0,0,1,450.1028807,1,1,other,19.131055,74.751127,17.5
14150,Owner,0,0,2,656.6604127999999,1,1,other,28.467299,77.02889499999998,35.0
14151,Owner,0,0,1,861.0792193,1,1,other,23.228573,72.498701,15.0
14152,Owner,0,0,2,900.2057613,1,1,other,22.4604,70.06145,35.0
14153,Dealer,0,1,2,1130.014439,1,1,other,19.0458,72.9128,180.0
14154,Owner,0,0,3,1357.027464,1,1,other,3.160753,101.691405,42.0
14155,Dealer,0,1,3,1756.0512579999993,1,1,other,20.26895,85.763542,74.0
14156,Owner,0,0,2,1000.0,1,1,other,12.964266,77.585658,45.0
14157,Dealer,0,0,3,1413.944417,1,1,other,26.776845,80.891536,58.0
14158,Dealer,0,0,2,1190.103351,1,1,other,23.35556,85.33471999999998,38.0
14159,Owner,0,0,2,1204.8658039999998,1,1,other,12.863386,74.86977900000002,62.4
14160,Dealer,0,0,2,845.1190065999998,1,1,other,13.0166,80.18985,49.0
14161,Owner,0,0,2,1185.015291,1,1,other,12.88784,77.654131,62.0
14162,Dealer,0,1,1,925.1644737,1,1,other,30.33,78.06,45.0
14163,Owner,0,0,2,810.9360518999998,1,1,other,23.150823000000006,79.910276,35.0
14164,Owner,0,0,2,1150.133498,1,1,other,10.982253,77.01169300000002,56.0
14165,Owner,0,0,2,975.0812568,1,1,other,12.958996,74.80244300000003,45.0
14166,Owner,0,0,3,1480.263158,1,1,other,12.96991,77.59796,72.0
14167,Owner,0,0,2,785.1934941000002,1,1,other,12.86561,80.085466,28.0
14168,Builder,0,1,3,950.0,1,0,other,25.61,85.14139,38.0
14169,Dealer,0,0,2,1060.164325,1,1,other,12.96991,77.59796,40.0
14170,Owner,0,0,2,1500.0,1,1,other,15.366381,75.151669,27.0
14171,Owner,0,0,2,1100.034376,1,1,other,22.3,73.2,32.0
14172,Dealer,0,0,3,3016.591252,1,1,other,28.415573,77.111387,320.0
14173,Owner,0,1,2,900.1823153999999,1,1,other,13.184337,77.94370500000002,39.5
14174,Dealer,0,0,2,1137.4876359999996,1,1,other,26.591483,76.110858,23.0
14175,Dealer,0,0,2,1013.315279,1,1,other,13.083275,77.628516,44.9
14176,Owner,0,0,1,510.0634133,1,1,other,17.45,78.5,18.5
14177,Owner,0,0,3,1011.481684,1,1,other,26.724219,88.326357,37.0
14178,Dealer,0,1,5,4888.888889,1,1,other,26.91667,75.86667,440.0
14179,Dealer,0,0,3,1750.1346260000007,1,1,other,9.977968,76.28340899999998,65.0
14180,Dealer,0,1,2,865.0519031,1,1,other,18.486657,73.95330899999998,50.0
14181,Owner,0,0,3,1550.387597,1,1,other,22.63472,75.81139,38.0
14182,Dealer,0,0,3,4000.0,1,1,other,26.809242,75.741434,100.0
14183,Owner,1,1,2,1182.108626,0,1,other,26.851,81.0011,37.0
14184,Dealer,0,0,4,4100.4613020000015,1,1,other,28.518116,77.394085,240.0
14185,Owner,0,0,2,1125.04018,1,1,other,12.932432,74.85364799999998,35.0
14186,Owner,0,0,3,1097.092704,1,1,other,12.913768,80.250567,100.0
14187,Dealer,0,0,3,2200.092635,1,1,other,28.522192,77.03224300000002,190.0
14188,Owner,0,0,2,1000.0,1,1,other,20.93333,77.75,26.0
14189,Owner,0,0,3,1783.237567,1,1,other,28.285102,76.922584,90.0
14190,Dealer,0,0,2,940.049663,1,1,other,21.19233,79.062102,26.5
14191,Dealer,0,0,2,874.2857142999999,1,1,other,22.459169,88.36450500000002,30.6
14192,Owner,0,0,2,1030.15546,1,1,other,12.879728,77.650297,55.0
14193,Dealer,0,0,3,1575.423395,1,1,other,27.231058,78.005424,40.0
14194,Dealer,0,0,2,906.25,1,1,other,22.54111,88.33778000000002,29.0
14195,Owner,0,0,2,1454.0769369999996,1,1,other,22.560951,88.495491,79.0
14196,Dealer,0,0,1,650.0458856,1,1,other,19.0168,73.09646,42.5
14197,Dealer,0,1,3,1850.270424,1,1,other,22.257554000000006,73.17045300000002,65.0
14198,Dealer,0,0,2,1263.335205,1,1,other,27.04965,80.851214,45.0
14199,Builder,1,1,3,145208.4295,0,0,other,15.45056,73.80333,9440.0
14200,Owner,0,0,2,750.0,1,1,other,22.65,88.34,21.0
14201,Dealer,0,1,2,1236.2849640000004,1,1,other,19.126499,72.99956,160.0
14202,Dealer,0,0,2,1300.236407,1,1,other,50.817397,4.42145,55.0
14203,Owner,0,0,2,916.0864786,1,1,other,17.7,83.25,50.0
14204,Owner,0,1,3,1365.546218,1,1,other,21.08,72.88,26.0
14205,Owner,0,0,3,1640.19337,1,1,other,26.91667,75.86667,95.0
14206,Owner,0,0,2,1925.925926,1,1,other,26.8626,75.7633,130.0
14207,Dealer,0,0,4,4100.299637,1,1,other,28.518116,77.394085,260.0
14208,Owner,1,0,1,700.152207,0,1,other,21.2218,72.7954,23.0
14209,Dealer,0,0,4,7268.214856,1,1,other,28.429614,77.481711,410.0
14210,Dealer,0,0,2,900.0,1,1,other,12.93739,80.13874,54.0
14211,Owner,0,0,2,880.0603470000002,1,1,other,23.2167,72.6833,35.0
14212,Owner,0,0,2,800.0,1,1,other,25.476749,81.85470600000002,50.0
14213,Owner,0,0,2,800.0,1,1,other,26.71876,75.900748,20.0
14214,Owner,0,1,2,892.8571429,1,1,other,21.202573,81.675174,26.0
14215,Owner,0,0,2,1110.053917,1,1,other,12.833224,80.210726,70.0
14216,Owner,0,0,3,1800.450113,1,1,other,29.253357,79.538288,48.0
14217,Dealer,1,1,1,749.9829549,0,1,other,20.597874,79.478219,110.0
14218,Owner,0,0,1,575.1258088,1,1,other,19.0284965,73.3192845,16.0
14219,Dealer,1,0,3,1052.173913,0,1,other,28.648586,77.302071,24.2
14220,Dealer,0,1,3,1750.114138,1,1,other,30.715967,76.755347,230.0
14221,Owner,0,1,1,570.0712589,1,1,other,18.745420000000006,73.62899200000003,24.0
14222,Owner,0,0,2,1110.031913,1,1,other,12.581437,77.322174,80.0
14223,Builder,1,1,1,348.6973948000001,0,0,other,26.197998,73.001211,8.7
14224,Owner,0,0,2,1323.001323,1,1,other,12.96991,77.59796,70.0
14225,Owner,0,0,2,900.090009,1,1,other,21.069609,79.08169699999998,20.0
14226,Builder,1,1,2,840.0,0,0,other,23.968546,85.383545,21.0
14227,Dealer,0,0,2,1200.056473,1,1,other,19.0168,73.09646,85.0
14228,Owner,0,0,3,1522.533496,1,1,other,28.65998,77.37027900000002,25.0
14229,Owner,0,0,3,1350.186728,1,1,other,12.973237,77.64685899999998,47.0
14230,Owner,0,0,1,699.6770721,1,1,other,27.48333,77.68333,13.0
14231,Dealer,0,1,3,2200.0,1,1,other,23.238751,77.419604,110.0
14232,Dealer,0,0,2,920.0,1,1,other,22.5041,88.3904,46.0
14233,Dealer,0,1,4,5670.578927000001,1,1,other,18.52361,73.84778,430.0
14234,Dealer,0,0,3,1649.746193,1,1,other,26.86056,80.91583,65.0
14235,Owner,0,0,3,1800.0,1,1,other,17.342126,82.615288,54.0
14236,Owner,0,0,2,1300.070274,1,1,other,21.211929,81.655468,37.0
14237,Dealer,0,1,3,2498.440424,1,1,other,16.876947,74.298362,80.1
14238,Dealer,0,1,1,559.0791637,1,1,other,19.4994,73.3348,23.8
14239,Owner,0,0,2,750.0,1,1,other,18.116670000000006,83.41667,12.0
14240,Owner,0,0,2,830.1051467,1,1,other,22.81667,70.83333,30.0
